location_id,parent_location_id,higher_geography_id,higher_geography,continent,water_body,island_group,island,country,country_code,state_province,county,municipality,locality,minimum_elevation_in_meters,maximum_elevation_in_meters,minimum_distance_above_surface_in_meters,maximum_distance_above_surface_in_meters,minimum_depth_in_meters,maximum_depth_in_meters,vertical_datum,location_according_to,location_remarks,decimal_latitude,decimal_longitude,geodetic_datum,coordinate_uncertainty_in_meters,coordinate_precision,point_radius_spatial_fit,footprint_wkt,footprint_srs,footprint_spatial_fit,georeferenced_by,georeferenced_date,georeference_protocol,georeference_sources,georeference_remarks,preferred_spatial_representation
32779b605d76b14bbe3f547116543f2290fe7ed6,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,Barrio Juan Sabines,2130.0,,,,,,,,,16.709,92.6157,EPSG:4326,,,,,,,,,,,,
2d615996fc349d2d80b5704adf80f61fb00b16e2,,,,,,,,México,MX,Chiapas,,Oxchuc,Mukulwitz,1972.0,,,,,,,,,16.8019,92.32189,EPSG:4326,,,,,,,,,,,,
3ee92a503da9cf6fb540534d9f089cdadf7c6a42,,,,,,,,México,MX,Chiapas,,Oxchuc,Retiro,2231.0,,,,,,,,,16.78602,92.36719,EPSG:4326,,,,,,,,,,,,
29f7b199eb17cbb422ea50fb99abafb6f7505e0c,,,,,,,,México,MX,Chiapas,,Ocosingo,Sibaca,1107.0,,,,,,,,,16.94469,92.18388,EPSG:4326,,,,,,,,,,,,
0325f7f1cbf9c2c04556d4bb92d129a4d507dd6b,,,,,,,,México,MX,Chiapas,,Ocosingo,Rosario,1118.0,,,,,,,,,16.88589,92.27417,EPSG:4326,,,,,,,,,,,,
0360eae101b021bed9535fd2bd4ccce7762dbf02,,,,,,,,México,MX,Chiapas,,La Trinitaria,San Francisco de Asís,767.0,,,,,,,,,16.0118,92.0267,EPSG:4326,,,,,,,,,,,,
d085c8d666080dbe9d195b403e0fb45edebf66d2,,,,,,,,Guatemala,GT,Huehuetenango,,La Democracia,Pinalito,963.0,,,,,,,,,15.6653,91.8618,EPSG:4326,,,,,,,,,,,,
95570693bdd577291fc6aac2c25512331cc69eef,,,,,,,,México,MX,Chiapas,,San Juan Cancuc,Chicja,1170.0,,,,,,,,,16.9024,92.3595,EPSG:4326,,,,,,,,,,,,
5a61e634ec49d3919b83a13434809a009040ffa1,,,,,,,,México,MX,Chiapas,,Ocosingo,Ocosingo,880.0,,,,,,,,,16.89199,92.08374,EPSG:4326,,,,,,,,,,,,
956ba4e17f3520fac3ba6c3d3de520528adb0d58,,,,,,,,Guatemala,GT,Huehuetenango,,La Democracia,Cajuil,1026.0,,,,,,,,,15.63746,91.78722,EPSG:4326,,,,,,,,,,,,
dff1a5995821d967a7154ee5acf7da85d7af30b0,,,,,,,,México,MX,Chiapas,,Oxchuc,El Calvario,1980.0,,,,,,,,,16.7907,92.3452,EPSG:4326,,,,,,,,,,,,
100d2d2b702463296601258626ea2e81bdc3e56a,,,,,,,,México,MX,Chiapas,,Oxchuc,Cerro Naj’ til Wits,1980.0,,,,,,,,,16.80509,92.3606,EPSG:4326,,,,,,,,,,,,
53b72321e3dd9e00962e772be846916b7527d53b,,,,,,,,México,MX,Oaxaca,,San Andrés Paxtlán,Car. 175,2397.0,,,,,,,,,16.21103,96.53598,EPSG:4326,,,,,,,,,,,,
c6fe78a0941c3e63c26c74466071459b163414c8,,,,,,,,México,MX,Chiapas,,Ocosingo,Ocosingo,1110.0,,,,,,,,,16.91625,92.13153,EPSG:4326,,,,,,,,,,,,
35ba3a804cd866498be9c9c7b292d6a2fd48ab27,,,,,,,,México,MX,Chiapas,,Ocosingo,Ocosingo,1290.0,,,,,,,,,16.86149,92.10616,EPSG:4326,,,,,,,,,,,,
9d3c6934803fc8b0dc7153a7c4b266ef1e5f46b1,,,,,,,,México,MX,Chiapas,,Tenejapa,Cruz Pilar,1220.0,,,,,,,,,16.8965,92.4505,EPSG:4326,,,,,,,,,,,,
050f618e9372d404b3f6222300f4fba55a38ea6a,,,,,,,,México,MX,Chiapas,,San Juan Cancuc,Tzuluwitz,1270.0,,,,,,,,,16.894,92.4019,EPSG:4326,,,,,,,,,,,,
6373dd6f9b2ea9e1aea65aac8ac3324a4ceb7f90,,,,,,,,México,MX,Chiapas,,San Juan Cancuc,Chijil,1095.0,,,,,,,,,16.947,92.4087,EPSG:4326,,,,,,,,,,,,
fdb1b8101942f9e092c1b54dcb8f19fa491fc32a,,,,,,,,México,MX,Chiapas,,San Juan Cancuc,Tzajalchen,1020.0,,,,,,,,,16.9474,92.3578,EPSG:4326,,,,,,,,,,,,
d01b78de2650039ecca4a25a112eea0f72f36371,,,,,,,,México,MX,Chiapas,,Ocosingo,San Miguel,950.0,,,,,,,,,16.91399,91.95614,EPSG:4326,,,,,,,,,,,,
7362fed6f54b7e9fbd3ff2e65cd564c94631e5ad,,,,,,,,Guatemala,GT,Huehuetenango,,Jacaltenango,Jacaltenango,1243.0,,,,,,,,,15.68064,91.72623,EPSG:4326,,,,,,,,,,,,
3eeecbaf211eb4b1a22ec8ec000f69bb41d9bb74,,,,,,,,Guatemala,GT,Huehuetenango,,San Antonio Huista,San Andrés,940.0,,,,,,,,,15.71666,91.74551,EPSG:4326,,,,,,,,,,,,
d9b78459b6029db1e914e82f008d62e6dfec0a8b,,,,,,,,México,MX,Chiapas,,San Juan Cancuc,Tzumbal,1080.0,,,,,,,,,16.9394,92.4434,EPSG:4326,,,,,,,,,,,,
b6d9ca4a511f0741257decf1a5b2c40a642a7652,,,,,,,,México,MX,Tabasco,,Tenosique,El Bejucal,116.0,,,,,,,,,17.32212,91.27428,EPSG:4326,,,,,,,,,,,,
7a3e6aedfd47fd75c5abdf6dc570c0ec6bf8f367,,,,,,,,México,MX,Tabasco,,Tenosique,Francisco Villa,185.0,,,,,,,,,17.269856863868,91.1867926338454,EPSG:4326,,,,,,,,,,,,
9e8503b2a4a7c7686b4deb5b41d2aec312999659,,,,,,,,México,MX,Tabasco,,Tenosique,Paso de la Sabana,19.0,,,,,,,,,17.4639177294193,91.5059020556633,EPSG:4326,,,,,,,,,,,,
7852ddc1b19b10304c31dcf2ab19f63d7ab1c170,,,,,,,,México,MX,Tabasco,,Tenosique,Ignacio Allende,195.0,,,,,,,,,17.3102691858705,91.222696372577,EPSG:4326,,,,,,,,,,,,
b4577f1ddb4cde00b57012dd2c7477a9461cb836,,,,,,,,México,MX,Tabasco,,Tenosique,Miguel Hidalgo,166.0,,,,,,,,,17.2782896108641,91.1573110162561,EPSG:4326,,,,,,,,,,,,
7fef7cd1590924c03d9b49623032f8dd7220f897,,,,,,,,México,MX,Tabasco,,Tenosique,Cabecera Usumacinta,18.0,,,,,,,,,17.5451142226322,91.4872464732147,EPSG:4326,,,,,,,,,,,,
adf5bc0a06a6865034e6c81f427156d56d58d97d,,,,,,,,México,MX,Tabasco,,Tenosique,Pino Suarez,13.0,,,,,,,,,17.5702081960042,91.4544795043026,EPSG:4326,,,,,,,,,,,,
bbc433c4ab05b001d6e60b37153576067a5c3981,,,,,,,,México,MX,Tabasco,,Tenosique,Emiliano Zapata,50.0,,,,,,,,,17.4182744884537,91.3241636245712,EPSG:4326,,,,,,,,,,,,
ba3436534983c4079d461bb2e04a63349818962a,,,,,,,,México,MX,Tabasco,,Tenosique,Estapilla,19.0,,,,,,,,,17.5324257763688,91.3862692058384,EPSG:4326,,,,,,,,,,,,
5b981d6f3dfc3e689fec55c2c483961a8c283d68,,,,,,,,México,MX,Tabasco,,Tenosique,Estapilla ,13.0,,,,,,,,,17.5402284796743,91.4035594618583,EPSG:4326,,,,,,,,,,,,
53f04932a0045fef0d2b201db82b94627884f39e,,,,,,,,México,MX,Campeche,,Champotón,Calakmul,184.0,,,,,,,,,18.46298,89.89098,EPSG:4326,,,,,,,,,,,,
965b0c88175fc6aefa3686aed6e7070ea834368a,,,,,,,,México,MX,Tabasco,,Tenosique,Tenosique,25.0,,,,,,,,,17.46133,91.43137,EPSG:4326,,,,,,,,,,,,
6347c762f216546717849e542d763924d7794807,,,,,,,,México,MX,Chiapas,,La Concordia,Cafetales,1021.0,,,,,,,,,15.82019,92.92319,EPSG:4326,,,,,,,,,,,,
f22eae97b3ae0b503ed9bacda7d99c1dc424f3b5,,,,,,,,México,MX,Chiapas,,Oxchuc,Ch’enchawuk,2057.0,,,,,,,,,16.79782,92.31598,EPSG:4326,,,,,,,,,,,,
e565c18e0c2df0cb8e65de9c81512b5572da12d1,,,,,,,,México,MX,Chiapas,,Oxchuc,Ka'ket curus,2251.0,,,,,,,,,16.78865,92.37189,EPSG:4326,,,,,,,,,,,,
fe374820f0e731b99a4dbf7132644f661cf80c1a,,,,,,,,México,MX,Chiapas,,Oxchuc,Zona Urbana,2000.0,,,,,,,,,16.7737,92.3421,EPSG:4326,,,,,,,,,,,,
8a82ed453701633f1b4df41d74fc3dbe3e950623,,,,,,,,México,MX,Chiapas,,Tuxtla Chico,Casa Jorge Mérida,453.0,,,,,,,,,14.98055,92.17293,EPSG:4326,,,,,,,,,,,,
2631313e559e96263581190a25339d71dd2013ad,,,,,,,,México,MX,Chiapas,,Oxchuc,Tzopilja,2211.0,,,,,,,,,16.72855,92.31024,EPSG:4326,,,,,,,,,,,,
8c98bcaac607b87a29ba4ad5ab579ce60c326afa,,,,,,,,México,MX,Tlaxcala,,Yauhquemehcan,Carr. San Dionisio; 4km WNW de Apizaco,2462.0,,,,,,,,,19.41908,98.18226,EPSG:4326,,,,,,,,,,,,
20581667354b3fd11c1719b5e41e449757eb9e13,,,,,,,,México,MX,Chiapas,,La Independencia,San Antonio Los Altos,1237.0,,,,,,,,,16.27872,91.69202,EPSG:4326,,,,,,,,,,,,
7e9c39406c5ddc68582129997e9ce538c4585dc5,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,Ecosur,2130.0,,,,,,,,,16.7059,92.6149,EPSG:4326,,,,,,,,,,,,
826e089d5613b3465f60710ba632461164da35ad,,,,,,,,México,MX,Baja California Sur,,Comondú,Oasis La Purisima,104.0,,,,,,,,,26.18908,112.07252,EPSG:4326,,,,,,,,,,,,
ca7add9800e0976e633c2f483e706bc1e953b2ac,,,,,,,,México,MX,Chiapas,,Oxchuc,Almacén,1962.0,,,,,,,,,16.7808,92.33432,EPSG:4326,,,,,,,,,,,,
45a7fc9ae58454115763fefe8ef4ab222ff0b5ee,,,,,,,,Mexico,MX,Jalisco,,Atemajac de Brizuela,camino a Tierra Blanca,2167.0,,,,,,,,,20.17703,103.73587,EPSG:4326,,,,,,,,,,,,
6dd81b5187be711a734e56160742a87875614769,,,,,,,,México,MX,Chiapas,,Ocosingo,Rosario,1129.0,,,,,,,,,16.8824,92.2801,EPSG:4326,,,,,,,,,,,,
3080e3be266288d63c52514a1acf4980e06deffc,,,,,,,,México,MX,Oaxaca,,San Pedro Tapanatepec,Carr.200,132.0,,,,,,,,,16.42974,94.24079,EPSG:4326,,,,,,,,,,,,
cae1d426d5e8b635f0a44264f52c687cbc1d6ea3,,,,,,,,México,MX,Oaxaca,,San Dionisio Ocotepec,,1748.0,,,,,,,,,16.78428,96.36053,EPSG:4326,,,,,,,,,,,,
d833758d00583158f92d93ecf3a5e6969e604826,,,,,,,,México,MX,Oaxaca,,San Dionisio Ocotepec,,1722.0,,,,,,,,,16.79418,96.37409,EPSG:4326,,,,,,,,,,,,
be6634c56685b6c433ba1dcfb7a190cd95ad9639,,,,,,,,México,MX,Chiapas,,Arriaga,Ejido Adolfo López Mateos,367.5,,,,,,,,,16.32131,93.9832,EPSG:4326,,,,,,,,,,,,
fda2226a92a8ec2f02b11fd70fb7f683d9aee972,,,,,,,,México,MX,Oaxaca,,Tlacolula de Matamoros,Yagul,1685.0,,,,,,,,,16.94741,96.44855,EPSG:4326,,,,,,,,,,,,
552a30da07886059ad677fd85b295ae8bb85cfd9,,,,,,,,México,MX,Chiapas,,Tonalá,Ejido Nueva Costa Rica,407.5,,,,,,,,,16.1352,93.6824,EPSG:4326,,,,,,,,,,,,
cc026141300454242e1f8f59e9d6cd3e4f4e4cd2,,,,,,,,México,MX,Oaxaca,,San Juan Bautista Coixtlahuaca,Carr. 135D,2158.0,,,,,,,,,17.69995,97.36033,EPSG:4326,,,,,,,,,,,,
0f2b698318523d35c54faba6f1170fb9ac3c8971,,,,,,,,México,MX,Oaxaca,,Constancia del Rosario,casa N.Arnold,754.0,,,,,,,,,17.04117,97.94527,EPSG:4326,,,,,,,,,,,,
22f7329d1cc7e7af283313eb46c769d2b0196bb6,,,,,,,,México,MX,Oaxaca,,Putla Villa de Guerrero,"Muralla vieja, el Mirador",1023.0,,,,,,,,,16.95912,97.94205,EPSG:4326,,,,,,,,,,,,
2beebd0dc9faea501240173bfe1d7ccfb688fedb,,,,,,,,México,MX,Oaxaca,,Santa María Zacatepec,San Isidro Amatitlan,350.0,,,,,,,,,16.85212,98.00643,EPSG:4326,,,,,,,,,,,,
76403e412876a69b6b2a0419f7c972823336311c,,,,,,,,México,MX,Oaxaca,,Santa María Zacatepec,San Isidro Amatitlan,320.0,,,,,,,,,16.85588,98.02454,EPSG:4326,,,,,,,,,,,,
463a51fb0f1d9a6b491f2cfd689d855bca26e562,,,,,,,,México,MX,Oaxaca,,San Pedro y San Pablo Teposcolula,Guadalupe Tiza,2173.0,,,,,,,,,17.50815,97.50791,EPSG:4326,,,,,,,,,,,,
0542c3140881de3e2e9a2ede5d1a779cc1a179be,,,,,,,,México,MX,Oaxaca,,San Juan Teposcolula,Entrada Sur del pueblo,2289.0,,,,,,,,,17.54599,97.42853,EPSG:4326,,,,,,,,,,,,
21d89417531bcfb36b36954fff26e2d2716e35dc,,,,,,,,México,MX,Oaxaca,,Asunción Nochixtlán,Carr. 135D,2131.0,,,,,,,,,17.43251,97.20507,EPSG:4326,,,,,,,,,,,,
b9699ad80ee07d3e2ee03f272ab4e45fd1e8f615,,,,,,,,México,MX,Chiapas,,La Concordia,Río el Naranjo,770.0,,,,,,,,,15.80996,92.93011,EPSG:4326,,,,,,,,,,,,
7af021bdefdb667337f0ef9a02f6c6e9d07bd654,,,,,,,,México,MX,Chiapas,,La Concordia,"Sendero, Cerro Bola",1162.0,,,,,,,,,15.82922,92.91998,EPSG:4326,,,,,,,,,,,,
7635dbaedc7a3ccbd36cafe157157db8f4218f72,,,,,,,,México,MX,Chiapas,,La Concordia,Roble,921.0,,,,,,,,,15.74953,92.96705,EPSG:4326,,,,,,,,,,,,
d9844fef9af1bb4d9c7d3ba4c3ca6673e065ef76,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,Carr. entre el aeropuerto al sur y “el Amatal” al norte,428.0,,,,,,,,,16.60753,93.00938,EPSG:4326,,,,,,,,,,,,
37b666675d6081755600cc06c24b6544e8022fbe,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,"Carr. a Villa Flores; 0,5 km del Aeropuerto internacional",443.0,,,,,,,,,16.57045,93.01349,EPSG:4326,,,,,,,,,,,,
f418a9f8401c3620023e85d387af7fd3626540d5,,,,,,,,México,MX,Chiapas,,Venustiano Carranza,,907.0,,,,,,,,,16.45871,92.48244,EPSG:4326,,,,,,,,,,,,
d31466bd826852fb36ebf82a65242eef11f38f54,,,,,,,,México,MX,Chiapas,,Teopisca,Norte de Tzintul,988.0,,,,,,,,,16.48843,92.50895,EPSG:4326,,,,,,,,,,,,
c9cdc87dae7d733f4d2561b8b6477cc9bbb03436,,,,,,,,México,MX,Chiapas,,Nicolás Ruíz,Nuevo León,890.0,,,,,,,,,16.47467,92.60109,EPSG:4326,,,,,,,,,,,,
1f4cbb3a28ca7b15a5ae68d1556a9928b87c31b3,,,,,,,,México,MX,Chiapas,,Ocozocoautla de Espinosa,El Espinal,783.0,,,,,,,,,16.70193,93.43717,EPSG:4326,,,,,,,,,,,,
3d2abc71c91c559d29f829a7b3aac0ac51d459e6,,,,,,,,México,MX,Chiapas,,Ocozocoautla de Espinosa,El Espinal,814.0,,,,,,,,,16.68868,93.47461,EPSG:4326,,,,,,,,,,,,
17ebf76f3b9d9a137b11b1ba353efea3568edd98,,,,,,,,México,MX,Chiapas,,Ocozocoautla de Espinosa,El Espinal,792.0,,,,,,,,,16.69664,93.45305,EPSG:4326,,,,,,,,,,,,
9e67ae314e9ca5c953b34288f2170989293203ab,,,,,,,,México,MX,Chiapas,,La Concordia,Nuevo México,1095.0,,,,,,,,,15.79094,93.04142,EPSG:4326,,,,,,,,,,,,
ed3fd62ac90597245f2e3b9e095b5713732b7018,,,,,,,,México,MX,Chiapas,,La Concordia,"Nuevo Paraiso, col. el Comon",681.0,,,,,,,,,15.86361,92.9479,EPSG:4326,,,,,,,,,,,,
25a9a990cf1f2e7793f5cf8ad7104daf8cb2d9ea,,,,,,,,México,MX,Chiapas,,La Concordia,"Rio Potrocero, El Paraíso",763.0,,,,,,,,,15.85345,92.9669,EPSG:4326,,,,,,,,,,,,
19f3600f06a85bb7ee5661506889252f40ab9eaa,,,,,,,,México,MX,Chiapas,,San Cristóbal de Las Casas,Barrio de Cuxtitali,2140.0,,,,,,,,,16.74557,92.62126,EPSG:4326,,,,,,,,,,,,
c23b3b6c83e89d70facb95a707f88d68548bc806,,,,,,,,México,MX,Chiapas,,Chiapa de Corzo,Julian Grajales,553.0,,,,,,,,,16.46994,92.99347,EPSG:4326,,,,,,,,,,,,
29b3a5dfdcbe10df955a64709150782447828891,,,,,,,,México,MX,Chiapas,,Arriaga,Paraje Poza Verde,465.5,,,,,,,,,16.34207,93.9544,EPSG:4326,,,,,,,,,,,,
12be7d491639cd5283ac971d4d4f91264f349fd4,,,,,,,,México,MX,Chiapas,,Mazatán,Ej. Buenos Aires,20.0,,,,,,,,,14.8888,92.4811,EPSG:4326,,,,,,,,,,,,
636981bf994eeb5e79ed4796dba8863a66ebc45c,,,,,,,,México,MX,Tabasco,,Tenosique,,46.0,,,,,,,,,17.4196,91.3228,EPSG:4326,,,,,,,,,,,,
23ea43fea75bf7491c3febe2cc95d3643b74f3d2,,,,,,,,México,MX,Tabasco,,Tenosique,Carr. 203 al Puente,19.0,,,,,,,,,17.4487,91.4776,EPSG:4326,,,,,,,,,,,,
846b3c9276b47b16f13708efc874143576c11db4,,,,,,,,México,MX,Puebla,,Huehuetlán el Grande,Casa Esmeralda,1346.0,,,,,,,,,18.74949,98.17328,EPSG:4326,,,,,,,,,,,,
2c8a7532bd2d1700b291f86bc68bb6acebed7c49,,,,,,,,México,MX,Veracruz,,Huatusco,Las Cañadas,1376.0,,,,,,,,,19.1889,96.97434,EPSG:4326,,,,,,,,,,,,
43a524b69a7d28a9bccdc048cd585ced7ddfd0f6,,,,,,,,México,MX,Veracruz,,Huatusco,Las Cañadas,1314.0,,,,,,,,,19.18088,96.97369,EPSG:4326,,,,,,,,,,,,
82859365b8e9f1a92e46bed197e17c925f82e730,,,,,,,,México,MX,Veracruz,,San Andrés Tuxtla,Estación de Biología Tropical Los Tuxtlas,148.0,,,,,,,,,18.58486,95.07405,EPSG:4326,,,,,,,,,,,,
4b27b4fcd2a7949b9646b1c213e1ffaf22cd456c,,,,,,,,México,MX,Veracruz,,San Andrés Tuxtla,Lázaro Cardenas,256.0,,,,,,,,,18.58123,95.09815,EPSG:4326,,,,,,,,,,,,
e4e642ffbc0f077176550963e360a5a8bfd8fbac,,,,,,,,México,MX,Veracruz,,San Andrés Tuxtla,Playa Hermosa,9.0,,,,,,,,,18.66847,95.13125,EPSG:4326,,,,,,,,,,,,
887401f1f187e4b69312e4e3804cb87670a6fe9d,,,,,,,,México,MX,Campeche,,Hopelchén,Ejido Santa Rita,118.0,,,,,,,,,19.6569,89.87272,EPSG:4326,,,,,,,,,,,,
ebdfbe41266a9c2a16a9f75686f715310220c3d3,,,,,,,,México,MX,Oaxaca,,San Sebastián Nicananduta,camino forestal a San Antonio Monteverde,2947.0,,,,,,,,,17.50282,97.68886,EPSG:4326,,,,,,,,,,,,
af94929a468b115bdc2eeabbd5afd1b1658f0a7a,,,,,,,,México,MX,Oaxaca,,Oaxaca de Juárez,San Felipe el Agua,1733.0,,,,,,,,,17.11178,96.71669,EPSG:4326,,,,,,,,,,,,
0142ba261135d6cbea0713944594e307f7291479,,,,,,,,México,MX,Oaxaca,,Santa Maria Tonameca,Mazunte-Punta Cometa,32.0,,,,,,,,,15.66283,96.55666,EPSG:4326,,,,,,,,,,,,
ee11d21f7e53a21b0af7a72df0be67d22dbd887d,,,,,,,,México,MX,Chiapas,,La Trinitaria,Carretera 190,1041.0,,,,,,,,,16.04243,92.01793,EPSG:4326,,,,,,,,,,,,
cc53ab9e42fe70ee849b39703291c05d1c4904ae,,,,,,,,México,MX,Chiapas,,Villa Corzo,El Parral; rancho las Brisas,670.0,,,,,,,,,16.25613,93.01047,EPSG:4326,,,,,,,,,,,,
4f94dff2e3449809de9fdb99de7da606f8949e71,,,,,,,,México,MX,Chiapas,,La Concordia,La Tigrilla,586.0,,,,,,,,,15.97605,92.81658,EPSG:4326,,,,,,,,,,,,
a88be2d70608fc5ae83084dc5fe18daf1554c7df,,,,,,,,México,MX,Chiapas,,La Concordia,Carretera 157,583.0,,,,,,,,,15.9635,92.79847,EPSG:4326,,,,,,,,,,,,
829795e246a33d6f2217d792c980b892ad882763,,,,,,,,México,MX,Chiapas,,La Concordia,Carr. a Jaltenango,648.0,,,,,,,,,15.9235,92.75364,EPSG:4326,,,,,,,,,,,,
51d00239678f609bd88827b5b5e7cd20bd6f2d02,,,,,,,,México,MX,Chiapas,,Tuzantan,Carr. 211 Huixtla > Motozintla,162.0,,,,,,,,,15.17367,92.42175,EPSG:4326,,,,,,,,,,,,
